Unique_ID,Txn_No,Type,From,To,Amount,Txn,Punk
5910,16,Sold ,Pranksy,0xc05488,"127,019","Mar 08, 2021",593
5911,17,Offered,,,"305,570","Mar 20, 2021",593
5912,18,Offer Withdrawn,,,,"Apr 27, 2021",593
5913,19,Transfer,0xc05488,0xbcb8c5,,"Aug 08, 2021",593
5914,20,Offered,,,"628,218","Aug 13, 2021",593
5915,21,Offer Withdrawn,,,,"Aug 16, 2021",593
5916,0,Claimed,,0xc352b5,,"Jun 23, 2017",594
5917,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",594
5918,0,Claimed,,0xc352b5,,"Jun 23, 2017",595
5919,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",595
5920,0,Claimed,,0xc352b5,,"Jun 23, 2017",596
5921,1,Bid ,0x717403,,13,"Jun 26, 2017",596
5922,2,Bid Withdrawn,0x717403,,15,"Jun 29, 2017",596
5923,3,Bid ,Pranksy,,92,"Jan 01, 2020",596
5924,4,Bid Withdrawn,Pranksy,,95,"Jan 05, 2020",596
5925,5,Bid ,Pranksy,,420,"May 20, 2020",596
5926,6,Bid Withdrawn,Pranksy,,397,"May 22, 2020",596
5927,7,Bid ,0x0e4437,,"80,266","Mar 19, 2021",596
5928,8,Bid Withdrawn,0x0e4437,,"81,484","Mar 19, 2021",596
5929,9,Transfer,0xc352b5,0xfeeb2d,,"Apr 12, 2021",596
5930,10,Offered,,,"168,984","Apr 13, 2021",596
5931,11,Offered,,,"171,003","Apr 15, 2021",596
5932,12,Sold ,0xfeeb2d,0x10e2cf,"195,845","Aug 05, 2021",596
5933,13,Offered,,,"407,443","Aug 06, 2021",596
5934,14,Offer Withdrawn,,,,"Aug 23, 2021",596
5935,15,Offered,,,"711,157","Sep 05, 2021",596
5936,16,Offered,,,1.52M,"Sep 17, 2021",596
5937,17,Offered,,,"575,714","Oct 04, 2021",596
5938,18,Offered,,,"505,302","Oct 04, 2021",596
5939,19,Offered,,,"474,624","Oct 05, 2021",596
5940,20,Sold ,0x10e2cf,0x51eac3,"474,624","Oct 05, 2021",596
5941,21,Transfer,0x51eac3,0xcc2a85,,"Oct 05, 2021",596
5942,22,Offered,,,"529,489","Oct 13, 2021",596
5943,23,Offered,,,"649,662","Nov 09, 2021",596
5944,24,Offered,,,"606,448","Nov 12, 2021",596
5945,25,Offered,,,"507,651","Nov 27, 2021",596
5946,0,Claimed,,0xc352b5,,"Jun 23, 2017",597
5947,0,Claimed,,0xc352b5,,"Jun 23, 2017",598
5948,1,Bid ,0x717403,,13,"Jun 26, 2017",598
5949,2,Bid ,0x9be1c7,,28,"Jul 02, 2017",598
5950,3,Bid ,0x7760e0,,28,"Jul 02, 2017",598
5951,4,Bid ,0xe9d43c,,39,"Jan 02, 2019",598
5952,5,Bid Withdrawn,0xe9d43c,,37,"Feb 21, 2019",598
5953,6,Bid ,Pranksy,,132,"Jan 01, 2020",598
5954,7,Bid ,tlpqgz6j…,,191,"Jan 02, 2020",598
5955,8,Bid Withdrawn,tlpqgz6j…,,245,"Jan 16, 2020",598
5956,9,Bid ,Pranksy,,"10,622","Feb 01, 2021",598
5957,10,Bid Withdrawn,Pranksy,,"11,239","Feb 02, 2021",598
5958,0,Claimed,,0xc352b5,,"Jun 23, 2017",599
5959,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",599
5960,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",599
5961,3,Transfer,0x2cbee4,0x4e0030,,"Mar 07, 2021",599
5962,4,Transfer,0x4e0030,0xd7eae9,,"Mar 07, 2021",599
5963,5,Offered,,,"44,429","Mar 21, 2021",599
5964,6,Offered,,,"42,891","Mar 22, 2021",599
5965,7,Offer Withdrawn,,,,"Mar 25, 2021",599
5966,8,Offered,,,"35,549","Mar 29, 2021",599
5967,9,Bid ,0x4ad082,,"27,247","Mar 29, 2021",599
5968,10,Offered,,,"34,887","Mar 29, 2021",599
5969,11,Bid Withdrawn,0x4ad082,,"28,333","Mar 29, 2021",599
5970,12,Sold ,0xd7eae9,0x90078d,"36,195","Mar 30, 2021",599
5971,13,Transfer,0x90078d,0x3bfc0f,,"Oct 28, 2021",599
5972,0,Claimed,,0xc352b5,,"Jun 23, 2017",600
5973,0,Claimed,,0xc352b5,,"Jun 23, 2017",601
5974,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",601
5975,0,Claimed,,0xc352b5,,"Jun 23, 2017",602
5976,1,Transfer,0xc352b5,alien635…,,"Jun 09, 2021",602
5977,0,Claimed,,0xc352b5,,"Jun 23, 2017",603
5978,1,Bid ,Pranksy,,79,"Jan 01, 2020",603
5979,2,Bid Withdrawn,Pranksy,,78,"Jan 02, 2020",603
5980,3,Bid ,Deeze,,"20,207","Feb 14, 2021",603
5981,4,Bid Withdrawn,Deeze,,"20,207","Feb 14, 2021",603
5982,5,Transfer,0xc352b5,alien635…,,"Jun 09, 2021",603
5983,0,Claimed,,0xc352b5,,"Jun 23, 2017",604
5984,1,Bid ,noone0x.…,,"8,022","Jan 26, 2021",604
5985,2,Offered,,,"10,499","Jan 27, 2021",604
5986,3,Sold ,0xc352b5,Deeze,"10,499","Jan 27, 2021",604
5987,4,Bid Withdrawn,noone0x.…,,"7,709","Jan 27, 2021",604
5988,5,Offered,,noone0x.…,"10,103","Jan 27, 2021",604
5989,6,Sold ,Deeze,noone0x.…,"10,167","Jan 27, 2021",604
5990,7,Offered,,,1.95M,"Aug 28, 2021",604
5991,8,Offer Withdrawn,,,,"Oct 29, 2021",604
5992,0,Claimed,,0xc352b5,,"Jun 23, 2017",605
5993,1,Offered,,,"95,544","Feb 19, 2021",605
5994,2,Sold ,0xc352b5,j1mmy,"96,553","Feb 21, 2021",605
5995,3,Offered,,,"113,872","Mar 03, 2021",605
5996,4,Offer Withdrawn,,,,"Mar 14, 2021",605
5997,5,Transfer,j1mmy,0x97916e,,"Mar 15, 2021",605
5998,6,Offered,,,1.91M,"Nov 12, 2021",605
5999,7,Offered,,,1.91M,"Nov 12, 2021",605
6000,8,Offered,,,1.91M,"Nov 12, 2021",605
6001,9,Offered,,,1.91M,"Nov 12, 2021",605
6002,0,Claimed,,0xc352b5,,"Jun 23, 2017",606
6003,1,Transfer,0xc352b5,0x4d8e16,,"Mar 19, 2021",606
6004,0,Claimed,,0xc352b5,,"Jun 23, 2017",607
6005,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",607
6006,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",607
6007,3,Transfer,0x2cbee4,0x2117c3,,"Mar 06, 2021",607
6008,4,Transfer,0x2117c3,0x2d2d2a,,"Apr 02, 2021",607
6009,5,Transfer,0x2d2d2a,valleypu…,,"Apr 24, 2021",607
6010,6,Offered,,,"32,677","Jun 25, 2021",607
6011,7,Bid ,0xb16386,,"32,015","Jul 01, 2021",607
6012,8,Bid Withdrawn,0xb16386,,"31,404","Jul 02, 2021",607
6013,9,Sold ,valleypu…,mindfool…,"39,885","Jul 04, 2021",607
6014,10,Offered,,,"150,616","Aug 04, 2021",607
6015,11,Offer Withdrawn,,,,"Aug 04, 2021",607
6016,12,Offered,,,"124,822","Aug 04, 2021",607
6017,13,Offer Withdrawn,,,,"Aug 05, 2021",607
6018,14,Offered,,,"149,420","Aug 05, 2021",607
6019,15,Offer Withdrawn,,,,"Aug 06, 2021",607
6020,16,Offered,,,"229,389","Aug 07, 2021",607
6021,17,Offer Withdrawn,,,,"Aug 08, 2021",607
6022,18,Offered,,,"200,496","Aug 08, 2021",607
6023,19,Offer Withdrawn,,,,"Aug 08, 2021",607
6024,20,Offered,,,"187,642","Aug 08, 2021",607
6025,21,Offer Withdrawn,,,,"Aug 09, 2021",607
6026,22,Offered,,,"160,008","Aug 09, 2021",607
6027,23,Offer Withdrawn,,,,"Aug 09, 2021",607
6028,24,Offered,,,"146,543","Aug 09, 2021",607
6029,25,Offer Withdrawn,,,,"Aug 09, 2021",607
6030,26,Offered,,,"171,673","Aug 09, 2021",607
6031,27,Offer Withdrawn,,,,"Aug 09, 2021",607
6032,28,Offered,,,"183,498","Aug 09, 2021",607
6033,29,Offer Withdrawn,,,,"Aug 10, 2021",607
6034,30,Offered,,,"187,674","Aug 10, 2021",607
6035,31,Offer Withdrawn,,,,"Aug 12, 2021",607
6036,32,Offered,,,"172,287","Aug 12, 2021",607
6037,33,Offer Withdrawn,,,,"Aug 13, 2021",607
6038,34,Transfer,mindfool…,mindfool…,,"Aug 17, 2021",607
6039,35,Transfer,mindfool…,0x2cae14,,"Sep 18, 2021",607
6040,36,(Wrap),0x2cae14,WrappedC…,,"Sep 18, 2021",607
6041,37,(Unwrap),WrappedC…,mindfool…,,"Sep 19, 2021",607
6042,0,Claimed,,0xc352b5,,"Jun 23, 2017",608
6043,1,Transfer,0xc352b5,0xfeeb2d,,"Apr 12, 2021",608
6044,2,Offered,,,"87,747","Apr 13, 2021",608
6045,3,Bid ,0x78b58e,,"75,956","Apr 13, 2021",608
6046,4,Sold ,0xfeeb2d,0x78b58e,"75,775","Apr 13, 2021",608
6047,5,Offered,,,"90,462","Apr 13, 2021",608
6048,6,Sold ,0x78b58e,0xb10004,"93,826","Apr 14, 2021",608
6049,7,Offered,,,"135,854","Apr 15, 2021",608
6050,8,Offered,,,"152,804","May 04, 2021",608
6051,9,Bid ,cold.415…,,"142,016","May 12, 2021",608
6052,10,Bid Withdrawn,cold.415…,,"143,278","May 12, 2021",608
6053,11,Bid ,cold.415…,,"102,341","May 12, 2021",608
6054,12,Sold ,0xb10004,punks.of…,"169,211","May 13, 2021",608
6055,13,Bid Withdrawn,cold.415…,,"68,426","May 25, 2021",608
6056,14,Offered,,,"645,382","Aug 28, 2021",608
6057,15,Sold ,punks.of…,0x538285,"651,598","Aug 29, 2021",608
6058,0,Claimed,,0xc352b5,,"Jun 23, 2017",609
6059,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",609
6060,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",609
6061,3,Transfer,0x2cbee4,0x3c41f7,,"Mar 07, 2021",609
6062,0,Claimed,,0xc352b5,,"Jun 23, 2017",610
6063,1,Bid ,Carlini8,,264,"Jan 01, 2020",610
6064,2,Sold ,0xc352b5,Carlini8,261,"Jan 01, 2020",610
6065,3,Offered,,,"2,153","Feb 06, 2020",610
6066,4,Offered,,,"1,047","Apr 29, 2020",610
6067,5,Offered,,,"1,047","Apr 29, 2020",610
6068,6,Offered,,,889,"Jun 29, 2020",610
6069,7,Offered,,,697,"Jul 01, 2020",610
6070,8,Offered,,,455,"Jul 03, 2020",610
6071,9,Offered,,,934,"Jul 06, 2020",610
6072,10,Offered,,,"1,028","Sep 08, 2020",610
6073,11,Offer Withdrawn,,,,"Sep 14, 2020",610
6074,12,Transfer,Carlini8,0xaadfe3,,"Sep 15, 2020",610
6075,13,(Wrap),0xaadfe3,WrappedC…,,"Sep 15, 2020",610
6076,14,Sold ,Carlini8,0x3ba9cd,"1,379","Sep 25, 2020",610
6077,15,Sold ,0x3ba9cd,0x13816f,"2,052","Sep 30, 2020",610
6078,16,(Unwrap),WrappedC…,0x13816f,,"Feb 14, 2021",610
6079,17,Offered,,,"17,951","Feb 15, 2021",610
6080,18,Sold ,0x13816f,jester88…,"18,504","Feb 15, 2021",610
6081,19,Transfer,jester88…,0x142ae8,,"Apr 17, 2021",610
6082,20,Offered,,,"130,090","May 04, 2021",610
6083,21,Bid ,0x07cc65,,"52,680","May 07, 2021",610
6084,22,Offered,,,"108,596","May 13, 2021",610
6085,23,Bid Withdrawn,0x07cc65,,"29,624","Jun 28, 2021",610
6086,24,Sold ,0x142ae8,0xd97a2f,"64,173","Jul 04, 2021",610
6087,25,Offered,,,"416,538","Aug 06, 2021",610
6088,26,Offer Withdrawn,,,,"Aug 28, 2021",610
6089,27,Offered,,,"712,692","Aug 28, 2021",610
6090,28,Sold ,0xd97a2f,0xa3280e,"693,330","Sep 23, 2021",610
6091,0,Claimed,,0xc352b5,,"Jun 23, 2017",611
6092,0,Claimed,,0xc352b5,,"Jun 23, 2017",612
6093,1,Bid ,0x4e0030,,"23,673","Feb 16, 2021",612
6094,2,Bid Withdrawn,0x4e0030,,"23,152","Feb 16, 2021",612
6095,3,Bid ,0x4e0030,,"24,881","Feb 17, 2021",612
6096,4,Bid Withdrawn,0x4e0030,,"25,479","Feb 17, 2021",612
6097,5,Transfer,0xc352b5,DANNY,,"Feb 18, 2021",612
6098,6,Transfer,DANNY,0x5ea968,,"Feb 18, 2021",612
6099,7,Transfer,0x5ea968,gary.vee…,,"Aug 13, 2021",612
6100,0,Claimed,,0xc352b5,,"Jun 23, 2017",613
6101,1,Bid ,0x0b4338,,"8,545","Feb 01, 2021",613
6102,2,Sold ,0xc352b5,0x0b4338,"8,545","Feb 01, 2021",613
6103,3,Transfer,0x0b4338,0x7b21a8,,"Jun 01, 2021",613
6104,4,(Wrap),0x7b21a8,WrappedC…,,"Jun 01, 2021",613
6105,5,(Unwrap),WrappedC…,0x0b4338,,"Aug 06, 2021",613
6106,6,Offered,,,"149,168","Aug 06, 2021",613
6107,7,Offered,,,"157,455","Aug 06, 2021",613
6108,8,Offered,,,"150,512","Aug 06, 2021",613
6109,9,Sold ,0x0b4338,evanss6.…,"155,476","Aug 06, 2021",613
6110,10,Offered,,,"177,617","Aug 06, 2021",613
6111,11,Sold ,evanss6.…,obvio.et…,"205,638","Aug 23, 2021",613
6112,12,Offered,,,"250,006","Aug 23, 2021",613
6113,13,Offered,,,"260,544","Aug 24, 2021",613
6114,14,Sold ,obvio.et…,0xedd88c,"253,746","Aug 25, 2021",613
6115,0,Claimed,,0xc352b5,,"Jun 23, 2017",614
6116,1,Bid ,kevallin…,,"60,042","Apr 16, 2021",614
6117,2,Bid Withdrawn,kevallin…,,"61,327","Apr 16, 2021",614
6118,0,Claimed,,0xc352b5,,"Jun 23, 2017",615
6119,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",615
6120,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",615
6121,3,Transfer,0x2cbee4,redlione…,,"Mar 07, 2021",615
6122,4,Offered,,,"56,188","Mar 14, 2021",615
6123,5,Sold ,redlione…,0xace6f2,"54,791","Mar 20, 2021",615
6124,0,Claimed,,0xc352b5,,"Jun 23, 2017",616
6125,1,Bid ,0x717403,,13,"Jun 26, 2017",616
6126,2,Bid ,Pranksy,,66,"Jan 01, 2020",616
6127,3,Bid Withdrawn,Pranksy,,65,"Jan 02, 2020",616
6128,4,Bid ,0xa7eba7,,"11,341","Jan 28, 2021",616
6129,5,Offered,,,"14,677","Jan 28, 2021",616
6130,6,Sold ,0xc352b5,0x09d408,"14,677","Jan 28, 2021",616
6131,7,Bid Withdrawn,0xa7eba7,,"11,341","Jan 28, 2021",616
6132,8,Offered,,,"40,695","Feb 03, 2021",616
6133,9,Offered,,,"47,774","Feb 05, 2021",616
6134,10,Offered,,,"32,519","Feb 07, 2021",616
6135,11,Offered,,,"54,747","Feb 14, 2021",616
6136,12,Offered,,,"195,783","Feb 21, 2021",616
6137,13,Bid ,0x4eb676,,"81,654","Mar 05, 2021",616
6138,14,Bid Withdrawn,0x4eb676,,"81,801","Mar 05, 2021",616
6139,15,Bid ,0x4eb676,,"114,796","Mar 05, 2021",616
6140,16,Bid Withdrawn,0x4eb676,,"114,796","Mar 05, 2021",616
6141,17,Sold ,0x09d408,0x4eb676,"153,046","Mar 05, 2021",616
6142,18,Offered,,,1.53M,"Mar 05, 2021",616
6143,19,Offer Withdrawn,,,,"Mar 23, 2021",616
6144,20,Bid ,beautifu…,,"173,018","Mar 26, 2021",616
6145,21,Sold ,0x4eb676,beautifu…,"174,944","Mar 26, 2021",616
6146,22,Transfer,beautifu…,0x6500c0,,"May 10, 2021",616
6147,23,(Wrap),0x6500c0,WrappedC…,,"May 10, 2021",616
6148,24,(Unwrap),WrappedC…,beautifu…,,"Jun 02, 2021",616
6149,25,Offered,,,"235,828","Jun 02, 2021",616
6150,26,Offered,,,"230,222","Jun 02, 2021",616
6151,27,Offered,,,"207,854","Jun 03, 2021",616
6152,28,Offer Withdrawn,,,,"Jun 09, 2021",616
6153,29,Offered,,,"166,638","Jun 25, 2021",616
6154,30,Offered,,,"121,635","Jun 26, 2021",616
6155,31,Offered,,,"118,266","Jun 27, 2021",616
6156,32,Offered,,,"133,913","Jun 28, 2021",616
6157,33,Offered,,,"130,252","Jun 29, 2021",616
6158,34,Offered,,,"121,894","Jun 30, 2021",616
6159,35,Offered,,,"119,535","Jul 01, 2021",616
6160,36,Offered,,,"115,724","Jul 02, 2021",616
6161,37,Offered,,,"113,105","Jul 02, 2021",616
6162,38,Offered,,,"126,341","Jul 04, 2021",616
6163,39,Bid ,thecitad…,,"79,134","Jul 05, 2021",616
6164,40,Offered,,,"119,146","Jul 05, 2021",616
6165,41,Offered,,,"118,043","Jul 06, 2021",616
6166,42,Offered,,,"118,837","Jul 07, 2021",616
6167,43,Offered,,,"105,827","Jul 08, 2021",616
6168,44,Offered,,,"103,964","Jul 08, 2021",616
6169,45,Offered,,,"101,947","Jul 09, 2021",616
6170,46,Offered,,,"95,820","Jul 09, 2021",616
6171,47,Bid ,0xd94be5,,"84,748","Jul 09, 2021",616
6172,48,Sold ,beautifu…,0xd94be5,"84,699","Jul 09, 2021",616
6173,49,Offered,,,"108,926","Jul 13, 2021",616
6174,50,Bid ,0x3364f3,,"91,329","Jul 24, 2021",616
6175,51,Bid Withdrawn,0x3364f3,,"91,219","Jul 25, 2021",616
6176,52,Bid ,0x3364f3,,"92,292","Jul 25, 2021",616
6177,53,Bid Withdrawn,0x3364f3,,"100,282","Jul 26, 2021",616
6178,54,Bid ,boblouka…,,"102,260","Jul 27, 2021",616
6179,55,Offered,,,"114,039","Jul 27, 2021",616
6180,56,Bid Withdrawn,boblouka…,,"103,791","Jul 27, 2021",616
6181,57,Bid ,boblouka…,,"108,303","Jul 27, 2021",616
6182,58,Offered,,,"117,307","Jul 27, 2021",616
6183,59,Bid Withdrawn,boblouka…,,"111,714","Jul 28, 2021",616
6184,60,Sold ,0xd94be5,0x1cbb87,"126,837","Jul 31, 2021",616
6185,61,Offered,,,"251,396","Aug 04, 2021",616
6186,62,Sold ,0x1cbb87,0x10e2cf,"282,605","Aug 05, 2021",616
6187,63,Offered,,,"582,062","Aug 06, 2021",616
6188,64,Offered,,,3.12M,"Aug 13, 2021",616
6189,65,Offered,,,16.86M,"Sep 17, 2021",616
6190,0,Claimed,,0xc352b5,,"Jun 23, 2017",617
6191,1,Bid ,0x717403,,13,"Jun 26, 2017",617
6192,2,Bid ,0x5ed433,,21,"Sep 29, 2020",617
6193,3,Bid Withdrawn,0x5ed433,,21,"Oct 04, 2020",617
6194,4,Bid ,0xd3e2e7,,"10,736","Jan 29, 2021",617
6195,5,Bid Withdrawn,0xd3e2e7,,"11,049","Jan 31, 2021",617
6196,6,Transfer,0xc352b5,0xfeeb2d,,"Apr 12, 2021",617
6197,7,Offered,,,"144,920","Apr 13, 2021",617
6198,8,Sold ,0xfeeb2d,0x8eb5fb,"145,978","Apr 14, 2021",617
6199,9,Offered,,,"340,598","May 14, 2021",617
6200,10,Offered,,,"218,593","May 18, 2021",617
6201,11,Offer Withdrawn,,,,"May 31, 2021",617
6202,12,Offered,,,"135,836","Jul 10, 2021",617
6203,13,Bid ,0xe3bf86,,"125,112","Jul 27, 2021",617
6204,14,Bid Withdrawn,0xe3bf86,,"125,279","Jul 27, 2021",617
6205,15,Offer Withdrawn,,,,"Jul 29, 2021",617
6206,16,Offered,,,"137,889","Jul 29, 2021",617
6207,17,Sold ,0x8eb5fb,noone0x.…,"146,266","Jul 30, 2021",617
6208,18,Offered,,,5.21M,"Aug 28, 2021",617
6209,19,Offer Withdrawn,,,,"Oct 29, 2021",617
6210,0,Claimed,,0xc352b5,,"Jun 23, 2017",618
6211,1,Transfer,0xc352b5,Pranksy,,"Feb 18, 2021",618
6212,2,Offered,,,"57,015","Feb 18, 2021",618
6213,3,Offered,,,"40,676","Feb 24, 2021",618
6214,4,Sold ,Pranksy,0xf75fcd,"41,900","Feb 24, 2021",618
6215,5,Offered,,,"389,548","Aug 29, 2021",618
6216,6,Sold ,0xf75fcd,0x55e149,"389,548","Aug 29, 2021",618
6217,7,Offered,,,"459,342","Aug 29, 2021",618
6218,8,Offered,,,"434,962","Aug 29, 2021",618
6219,9,Sold ,0x55e149,0x4c02b8,"434,962","Aug 29, 2021",618
6220,10,Offered,,,"463,789","Aug 29, 2021",618
6221,11,Offer Withdrawn,,,,"Aug 30, 2021",618
6222,12,Offered,,,"403,176","Aug 31, 2021",618
6223,13,Bid ,0xce5ec1,,398,"Aug 31, 2021",618
6224,14,Offered,,,"396,586","Aug 31, 2021",618
6225,15,Bid ,0x20cf73,,"338,384","Aug 31, 2021",618
6226,16,Bid ,punksotc…,,"338,384","Aug 31, 2021",618
6227,17,Sold ,0x4c02b8,punksotc…,"338,384","Aug 31, 2021",618
6228,18,Offered,,,"392,939","Aug 31, 2021",618
6229,19,Offered,,,"353,979","Sep 01, 2021",618
6230,20,Offered,,,"359,365","Sep 02, 2021",618
6231,21,Bid ,0x70ca0f,,"342,056","Sep 02, 2021",618
6232,22,Offered,,,"356,056","Sep 03, 2021",618
6233,23,Bid Withdrawn,0x70ca0f,,"356,284","Sep 03, 2021",618
6234,24,Offered,,,"370,914","Sep 03, 2021",618
6235,25,Sold ,punksotc…,0xd7047c,"370,183","Sep 03, 2021",618
6236,26,Offered,,,"384,077","Sep 03, 2021",618
6237,27,Offered,,,"384,724","Sep 03, 2021",618
6238,28,Sold ,0xd7047c,0x285ce8,"381,146","Sep 04, 2021",618
6239,0,Claimed,,0xc352b5,,"Jun 23, 2017",619
6240,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",619
6241,0,Claimed,,0xc352b5,,"Jun 23, 2017",620
6242,1,Transfer,0xc352b5,Pranksy,,"Feb 18, 2021",620
6243,2,Offered,,,"57,015","Feb 18, 2021",620
6244,3,Offered,,,"36,826","Mar 24, 2021",620
6245,4,Offered,,,"33,700","Mar 27, 2021",620
6246,5,Sold ,Pranksy,laz.eth,"33,495","Mar 27, 2021",620
6247,6,Offered,,,"46,265","Apr 03, 2021",620
6248,7,Offered,,,"39,855","Apr 07, 2021",620
6249,8,Sold ,laz.eth,chomper.…,"41,340","Apr 08, 2021",620
6250,9,Offered,,,"46,761","Apr 10, 2021",620
6251,10,Sold ,chomper.…,0x983ace,"46,691","Apr 11, 2021",620
6252,11,Offered,,,"53,677","Apr 12, 2021",620
6253,12,Sold ,0x983ace,0x9852f8,"54,103","Apr 13, 2021",620
6254,13,Transfer,0x9852f8,0x62223c,,"Apr 18, 2021",620
6255,14,(Wrap),0x62223c,WrappedC…,,"Apr 18, 2021",620
6256,15,(Unwrap),WrappedC…,0x9852f8,,"May 04, 2021",620
6257,16,Transfer,0x9852f8,0xd17f09,,"May 15, 2021",620
6258,17,Transfer,0xd17f09,0x2c4958,,"Jun 09, 2021",620
6259,18,Offered,,,"134,364","Aug 04, 2021",620
6260,19,Bid ,0x65b1b9,,"92,767","Aug 05, 2021",620
6261,20,Sold ,0x2c4958,0x9891e7,"138,119","Aug 06, 2021",620
6262,21,Offered,,,"219,608","Aug 06, 2021",620
6263,22,Bid Withdrawn,0x65b1b9,,"104,563","Aug 08, 2021",620
6264,23,Offered,,,"163,632","Aug 10, 2021",620
6265,24,Offered,,,"163,632","Aug 10, 2021",620
6266,25,Offered,,,"157,888","Aug 11, 2021",620
6267,26,Offer Withdrawn,,,,"Aug 11, 2021",620
6268,27,Offered,,,"161,000","Aug 11, 2021",620
6269,28,Bid ,0x471ccd,,"151,431","Aug 11, 2021",620
6270,29,Sold ,0x9891e7,0x471ccd,"142,061","Aug 12, 2021",620
6271,30,Bid ,h4x.eth,,"300,754","Sep 02, 2021",620
6272,31,Bid Withdrawn,h4x.eth,,"300,428","Sep 02, 2021",620
6273,0,Claimed,,0xc352b5,,"Jun 23, 2017",621
6274,1,Bid ,0x87d61b,,15,"Mar 03, 2021",621
6275,2,Transfer,0xc352b5,0xddd0e9,,"Oct 14, 2021",621
6276,3,Offered,,,"827,865","Nov 07, 2021",621
6277,4,Bid ,0x1e5ce6,,"553,962","Nov 25, 2021",621
6278,5,Offered,,,"598,475","Nov 25, 2021",621
6279,6,Sold ,0xddd0e9,0x1e5ce6,"580,362","Nov 25, 2021",621
6280,0,Claimed,,0xc352b5,,"Jun 23, 2017",622
6281,1,Bid ,0x717403,,13,"Jun 26, 2017",622
6282,2,Transfer,0xc352b5,0xfeeb2d,,"Apr 12, 2021",622
6283,3,Offered,,,"77,595","Apr 13, 2021",622
6284,4,Offered,,,"77,413","Apr 15, 2021",622
6285,5,Sold ,0xfeeb2d,0x65ba4f,"77,413","Apr 15, 2021",622
6286,6,Offered,,,"90,741","Apr 17, 2021",622
6287,7,Offered,,,"92,509","Apr 28, 2021",622
6288,8,Offered,,,"95,943","May 01, 2021",622
6289,9,Offered,,,"105,541","May 03, 2021",622
6290,10,Offered,,,"114,505","May 06, 2021",622
6291,11,Offered,,,"124,999","May 09, 2021",622
6292,12,Offer Withdrawn,,,,"Jun 20, 2021",622
6293,13,Offered,,,"59,886","Jul 20, 2021",622
6294,14,Offer Withdrawn,,,,"Jul 30, 2021",622
6295,15,Offered,,,"86,578","Jul 30, 2021",622
6296,16,Offered,,,"98,077","Jul 31, 2021",622
6297,17,Offered,,,"105,845","Aug 01, 2021",622
6298,18,Sold ,0x65ba4f,alpengei…,"108,820","Aug 01, 2021",622
6299,19,Offered,,,"121,669","Aug 01, 2021",622
6300,20,Offered,,,"120,149","Aug 01, 2021",622
6301,21,Offered,,,"117,215","Aug 01, 2021",622
6302,22,Sold ,alpengei…,cryptopu…,"116,251","Aug 02, 2021",622
6303,23,Offered,,,"263,549","Aug 02, 2021",622
6304,24,Offer Withdrawn,,,,"Aug 03, 2021",622
6305,25,Offered,,,"251,653","Aug 05, 2021",622
6306,26,Offered,,,"260,186","Aug 08, 2021",622
6307,27,Offered,,,"260,426","Aug 10, 2021",622
6308,28,Offered,,,"253,459","Aug 10, 2021",622
6309,29,Offered,,,"248,577","Aug 10, 2021",622
6310,30,Bid ,neo.eth,,"187,095","Aug 10, 2021",622
6311,31,Bid Withdrawn,neo.eth,,"187,095","Aug 10, 2021",622
6312,32,Offered,,,"257,755","Aug 11, 2021",622
6313,33,Offered,,,"257,466","Aug 11, 2021",622
6314,34,Offered,,,"239,388","Aug 12, 2021",622
6315,35,Offered,,,"238,379","Aug 12, 2021",622
6316,36,Offered,,,"254,978","Aug 14, 2021",622
6317,37,Offered,,,"248,822","Aug 15, 2021",622
6318,38,Offered,,,"256,514","Aug 16, 2021",622
6319,39,Offered,,,"245,345","Aug 17, 2021",622
6320,40,Offered,,,"234,999","Aug 17, 2021",622
6321,41,Offered,,,"233,917","Aug 18, 2021",622
6322,42,Offered,,,"232,877","Aug 18, 2021",622
6323,43,Offered,,,"236,224","Aug 19, 2021",622
6324,44,Offered,,,"250,407","Aug 20, 2021",622
6325,45,Offered,,,"250,779","Aug 21, 2021",622
6326,46,Offered,,,"243,206","Aug 22, 2021",622
6327,47,Offer Withdrawn,,,,"Aug 23, 2021",622
6328,48,Offered,,,"500,011","Aug 23, 2021",622
6329,49,Offered,,,"333,342","Aug 23, 2021",622
6330,50,Bid ,0xb5f1b3,,"259,529","Aug 23, 2021",622
6331,51,Bid Withdrawn,0xb5f1b3,,"260,868","Aug 24, 2021",622
6332,52,Offered,,,"314,081","Aug 24, 2021",622
6333,53,Offered,,,"296,479","Aug 24, 2021",622
6334,54,Offer Withdrawn,,,,"Aug 24, 2021",622
